time,pressure,temperature,humidity,gyro_x,gyro_y,gyro_z,uv_index,ir_light,visible_light,eco2,tvoc,rawh2,rawethanol,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,latitude,longitude,altitude,speed,course,acc,gyro,mag
2021-03-27 12:22:15.533796,101.73,13.35,34.49,-1.22,0.31,-0.73,0.51,856.0,353.0,400.0,9.0,15300.0,19682.0,-0.15,0.04,0.98,24.13,-14.26,-34.5,44.26094088,26.00225767,93.8,0.0,307.2,0.9922197337,1.45512886,44.45058492
2021-03-27 12:22:17.329556,101.73,13.32,34.41,-1.22,0.06,-0.73,0.52,856.0,354.0,400.0,8.0,15298.0,19681.0,-0.15,0.04,0.99,24.17,-14.75,-34.5,44.26094084,26.00225757,93.8,0.0,307.2,1.0020978,1.42298981,44.63184289
2021-03-27 12:22:19.174151,101.73,13.34,34.42,-1.16,0.06,-0.67,0.52,857.0,354.0,400.0,2.0,15301.0,19680.0,-0.15,0.04,0.99,24.78,-13.83,-35.0,44.26094081,26.002257519999997,93.8,0.0,307.2,1.0020978,1.340932511,45.05904238
2021-03-27 12:22:21.214001,101.73,13.35,34.4,-1.28,0.18,-0.73,0.51,856.0,353.0,400.0,11.0,15305.0,19682.0,-0.15,0.05,0.99,24.27,-14.18,-33.6,44.26094077,26.00225742,93.8,0.0,307.2,1.002546757,1.484486443,43.80713755
2021-03-27 12:22:23.308868,101.73,13.34,34.56,-1.28,0.24,-0.79,0.53,857.0,355.0,400.0,2.0,15303.0,19690.0,-0.15,0.04,0.98,24.87,-13.54,-34.5,44.26094072,26.002257370000002,93.8,0.0,307.2,0.9922197337,1.523187447,44.63293067
2021-03-27 12:22:25.408961,101.73,13.32,34.54,-1.22,0.37,-0.73,0.52,857.0,354.0,400.0,8.0,15303.0,19686.0,-0.15,0.04,0.99,24.51,-14.38,-34.1,44.26094071000001,26.00225729,93.8,0.0,307.2,1.0020978,1.469081346,44.38845007
2021-03-27 12:22:27.524485,101.73,13.34,34.67,0.18,0.49,-2.81,0.53,856.0,355.0,400.0,8.0,15296.0,19680.0,-0.13,0.0,0.98,24.85,-13.95,-34.6,44.26094073,26.00225726,93.8,0.0,307.2,0.9885848471,2.858076276,44.8250488
2021-03-27 12:22:31.518674,101.73,13.3,34.53,-1.28,0.18,-0.98,0.53,862.0,355.0,400.0,4.0,15304.0,19685.0,-0.15,0.06,0.98,26.59,-14.48,-33.8,44.2609408,26.0022572,93.7,0.0,307.2,0.9932270637,1.622097408,45.37773132
2021-03-27 12:22:33.623876,101.72,13.32,34.6,-1.4,0.24,-1.04,0.52,861.0,354.0,400.0,3.0,15310.0,19682.0,-0.15,0.06,0.98,26.99,-14.56,-34.0,44.260940680000004,26.002257129999997,93.7,0.0,307.2,0.9932270637,1.760454487,45.7870473
2021-03-27 12:22:35.403699,101.73,13.22,34.53,-1.4,0.12,-0.55,0.53,862.0,355.0,400.0,0.0,15316.0,19692.0,-0.15,0.06,0.98,26.76,-14.65,-33.6,44.26094064,26.00225712,93.7,0.0,307.2,0.9932270637,1.508940025,45.38369862
2021-03-27 12:22:36.673855,101.73,13.21,34.61,-1.28,0.12,-0.85,0.52,861.0,355.0,400.0,0.0,15317.0,19690.0,-0.15,0.06,0.98,27.19,-15.36,-33.7,44.26094064,26.00225712,93.7,0.0,307.2,0.9932270637,1.541200831,45.94470263
2021-03-27 12:22:37.903825,101.73,13.19,34.61,-1.22,0.06,-0.73,0.52,862.0,354.0,400.0,0.0,15324.0,19696.0,-0.15,0.06,0.98,26.56,-14.87,-34.2,44.26094056,26.00225708,93.7,0.0,307.2,0.9932270637,1.42298981,45.78417303
2021-03-27 12:22:39.153972,101.73,13.15,34.55,-1.34,0.06,-1.1,0.53,861.0,355.0,400.0,0.0,15326.0,19702.0,-0.15,0.06,0.98,26.53,-14.56,-33.9,44.26094041,26.002257,93.7,0.0,307.2,0.9932270637,1.734704586,45.4427607
2021-03-27 12:22:40.823804,101.73,13.11,34.56,-1.28,-0.06,-0.79,0.53,860.0,355.0,400.0,2.0,15330.0,19702.0,-0.15,0.06,0.98,26.89,-14.28,-34.4,44.260940330000004,26.00225696,93.7,0.0,307.2,0.9932270637,1.5053571,45.93855135
2021-03-27 12:22:42.848974,101.73,13.17,34.48,-1.4,0.12,-0.79,0.52,862.0,354.0,400.0,4.0,15326.0,19692.0,-0.15,0.06,0.98,26.64,-14.47,-34.9,44.260940229999996,26.002256929999998,93.6,0.0,307.2,0.9932270637,1.611986352,46.22856801
2021-03-27 12:22:44.754446,101.73,13.09,34.58,-1.28,0.18,-0.73,0.53,861.0,355.0,400.0,0.0,15331.0,19700.0,-0.15,0.06,0.98,26.98,-14.51,-34.1,44.260940090000005,26.002256929999998,93.6,0.0,307.2,0.9932270637,1.484486443,45.83961714
2021-03-27 12:22:46.273867,101.73,13.0,34.51,-1.4,-2.01,-12.21,0.53,856.0,355.0,400.0,1.0,15336.0,19707.0,-0.11,0.08,1.01,31.32,-15.19,-34.5,44.26093994,26.00225691,93.6,0.0,307.2,1.019117265,12.45328069,49.00947357
2021-03-27 12:22:47.738747,101.72,13.02,34.55,-1.28,0.67,-5.92,0.52,843.0,354.0,400.0,0.0,15338.0,19700.0,-0.08,0.08,1.0,39.7,-13.29,-35.9,44.260939930000006,26.002256940000002,93.6,0.0,307.2,1.00637965,6.093742692,55.15001451
2021-03-27 12:22:49.069542,101.73,13.02,34.61,-1.1,0.06,-0.49,0.51,840.0,353.0,400.0,0.0,15337.0,19711.0,-0.09,0.07,0.99,40.5,-13.18,-35.1,44.26093992,26.002256969999998,93.6,0.0,307.2,0.9965440281,1.20569482,55.19032886
2021-03-27 12:22:50.508810,101.73,13.04,34.63,-1.04,0.06,-0.92,0.51,839.0,352.0,400.0,0.0,15336.0,19714.0,-0.09,0.07,0.99,40.08,-13.83,-35.8,44.26093987,26.00225699,93.6,0.0,307.2,0.9965440281,1.389820132,55.49157864
2021-03-27 12:22:51.874113,101.73,13.02,34.65,-1.34,0.12,-0.73,0.51,840.0,352.0,400.0,2.0,15338.0,19716.0,-0.09,0.07,0.99,40.94,-13.28,-34.5,44.26093985000001,26.002257009999997,93.5,0.0,307.2,0.9965440281,1.530653455,55.16060188
2021-03-27 12:22:53.199383,101.73,13.02,34.67,-1.16,0.24,-0.67,0.51,839.0,353.0,400.0,7.0,15342.0,19720.0,-0.09,0.07,0.99,40.56,-12.99,-34.5,44.26093989,26.002257009999997,93.6,0.0,307.2,0.9965440281,1.360918807,54.80970443
2021-03-27 12:22:54.533949,101.73,13.0,34.61,-1.28,0.18,-0.92,0.51,840.0,352.0,400.0,6.0,15336.0,19705.0,-0.09,0.07,0.99,40.41,-13.64,-36.2,44.26093991,26.002257020000002,93.6,0.0,307.2,0.9965440281,1.586568624,55.94155611
2021-03-27 12:22:55.778773,101.73,13.06,34.5,-1.28,0.12,-0.67,0.51,841.0,353.0,400.0,0.0,15326.0,19713.0,-0.09,0.07,0.99,40.86,-13.55,-34.6,44.26093995,26.002257020000002,93.6,0.0,307.2,0.9965440281,1.449724112,55.2295401
2021-03-27 12:22:57.234027,101.73,13.04,34.55,-1.22,0.12,-0.67,0.51,839.0,352.0,400.0,2.0,15321.0,19706.0,-0.09,0.07,0.99,40.76,-12.92,-35.2,44.260939959999995,26.00225704,93.6,0.0,307.2,0.9965440281,1.397032569,55.38360768
2021-03-27 12:22:58.618817,101.73,13.06,34.68,-5.49,-1.89,-11.84,0.51,837.0,353.0,400.0,6.0,15313.0,19710.0,-0.1,0.12,0.92,41.15,-13.98,-35.7,44.26093995,26.00225704,93.6,0.0,307.2,0.9331666518,13.18703151,56.2428031
2021-03-27 12:22:59.773922,101.72,13.09,34.68,-3.54,0.24,2.14,0.52,839.0,354.0,400.0,3.0,15319.0,19707.0,0.0,0.24,0.84,42.91,-12.89,-35.2,44.260940010000006,26.00225707,93.6,0.0,307.2,0.8736131867,4.143525069,56.9777167
2021-03-27 12:23:01.418628,101.73,13.08,34.68,-1.34,-0.31,-0.43,0.51,833.0,353.0,400.0,8.0,15315.0,19711.0,-0.07,0.07,0.99,41.5,-12.56,-36.6,44.26094007,26.00225707,93.6,0.0,307.2,0.9949371839,1.44104129,56.74119844
2021-03-27 12:23:03.968905,101.73,13.08,34.59,-1.28,0.12,-0.73,0.5,832.0,351.0,400.0,6.0,15314.0,19707.0,-0.08,0.06,0.99,42.46,-12.61,-36.7,44.26094006,26.002257049999997,93.6,0.0,307.2,0.9950376877,1.478411309,57.52176718
2021-03-27 12:23:05.293860,101.74,13.02,34.78,-1.22,0.31,-1.04,0.51,831.0,353.0,400.0,4.0,15317.0,19708.0,-0.08,0.06,0.99,42.08,-12.35,-36.4,44.26094008,26.00225699,93.6,0.0,307.2,0.9950376877,1.632819647,56.9930601
2021-03-27 12:23:06.498773,101.73,13.02,34.86,-1.34,0.12,-0.79,0.5,832.0,352.0,400.0,1.0,15314.0,19713.0,-0.08,0.06,0.99,41.74,-11.85,-35.2,44.26094008,26.00225699,93.6,0.0,307.2,0.9950376877,1.560160248,55.87208695
2021-03-27 12:23:07.698834,101.73,13.0,34.87,-1.22,0.18,-0.79,0.5,833.0,350.0,400.0,1.0,15314.0,19716.0,-0.08,0.06,0.99,41.71,-12.88,-36.4,44.26094002,26.00225692,93.6,0.0,307.2,0.9950376877,1.464547712,56.83817819
2021-03-27 12:23:08.863831,101.73,12.98,34.73,-1.34,0.12,-0.85,0.5,831.0,351.0,400.0,4.0,15320.0,19713.0,-0.08,0.06,0.99,42.15,-12.56,-35.9,44.26094002,26.00225691,93.6,0.0,307.2,0.9950376877,1.591383046,56.77311071
2021-03-27 12:23:10.048922,101.73,12.96,34.92,-1.22,0.0,-0.67,0.51,832.0,352.0,400.0,1.0,15318.0,19721.0,-0.08,0.06,0.99,42.7,-12.13,-36.2,44.26093998,26.00225688,93.6,0.0,307.2,0.9950376877,1.391869247,57.27885212
2021-03-27 12:23:11.233847,101.73,12.93,34.84,-1.34,0.12,-1.4,0.51,832.0,353.0,400.0,0.0,15324.0,19718.0,-0.08,0.07,0.99,42.33,-13.37,-36.4,44.260939959999995,26.00225683,93.6,0.0,307.2,0.995690715,1.941648784,57.40684454
2021-03-27 12:23:12.378886,101.72,12.93,34.96,-1.28,0.12,-0.73,0.51,831.0,353.0,400.0,0.0,15329.0,19716.0,-0.08,0.06,0.99,42.26,-12.35,-36.0,44.260939959999995,26.00225679,93.6,0.0,307.2,0.9950376877,1.478411309,56.87205025
2021-03-27 12:23:13.583776,101.73,12.87,34.99,-1.4,0.24,-0.43,0.5,832.0,351.0,400.0,0.0,15328.0,19719.0,-0.08,0.06,0.99,42.07,-13.22,-35.6,44.26093989,26.00225676,93.6,0.0,307.2,0.9950376877,1.484082208,56.6746266
2021-03-27 12:23:14.743848,101.73,12.94,35.13,-1.22,0.18,-0.85,0.51,832.0,353.0,400.0,1.0,15327.0,19712.0,-0.07,0.07,0.99,42.47,-12.59,-36.0,44.26093989,26.00225676,93.6,0.0,307.2,0.9949371839,1.497765002,57.08072354
2021-03-27 12:23:16.124011,101.73,12.89,34.98,-0.85,3.36,7.81,0.53,853.0,356.0,400.0,5.0,15331.0,19715.0,-0.17,0.2,0.84,40.77,-14.58,-34.6,44.26093986,26.00225673,93.6,0.0,307.2,0.8800568163,8.544483601,55.42498805
2021-03-27 12:23:17.498838,101.73,12.89,35.03,-5.31,-3.72,-1.89,0.57,909.0,364.0,400.0,5.0,15325.0,19714.0,-0.14,0.21,0.95,35.08,-15.11,-33.5,44.26093986,26.00225671,93.5,0.0,307.2,0.9829547294,6.753265877,50.80520151
2021-03-27 12:23:19.128989,101.73,12.91,34.85,3.6,-2.38,0.43,0.61,958.0,371.0,400.0,5.0,15326.0,19719.0,-0.06,0.15,0.95,30.97,-17.46,-31.5,44.26093983,26.00225669,93.5,0.0,307.2,0.9636389365,4.336968988,47.49992105
2021-03-27 12:23:22.904117,101.73,12.94,34.67,6.53,-0.67,-2.81,0.62,968.0,372.0,400.0,4.0,15312.0,19708.0,-0.14,0.13,0.95,29.09,-17.6,-31.7,44.260939809999996,26.00225663,93.6,0.0,307.2,0.9690201236,7.140441163,46.48524605
2021-03-27 12:23:24.818874,101.73,12.94,34.65,-1.4,0.12,2.81,0.58,914.0,365.0,400.0,4.0,15319.0,19712.0,-0.05,0.1,0.98,29.6,-14.66,-34.8,44.260939719999996,26.002256550000002,93.6,0.0,307.2,0.9863569334,3.141735189,47.98036682
2021-03-27 12:23:26.734095,101.73,12.98,34.81,-5.25,3.05,8.06,0.57,897.0,364.0,400.0,10.0,15315.0,19716.0,0.01,0.03,0.99,28.81,-13.64,-38.3,44.260939719999996,26.002256550000002,93.6,0.0,307.2,0.9905049217,10.09101581,49.8292655
2021-03-27 12:23:28.789141,101.72,13.02,34.81,-2.32,-5.31,2.08,0.57,904.0,364.0,400.0,4.0,15308.0,19718.0,-0.1,-0.04,1.01,22.83,-11.56,-36.6,44.260939719999996,26.002256550000002,95.0,0.0,307.2,1.015726341,6.156695542,44.65873375
2021-03-27 12:23:30.873979,101.73,13.0,34.76,-1.22,0.24,-0.92,0.49,816.0,348.0,400.0,35.0,15268.0,19665.0,-0.09,-0.08,0.99,34.72,-10.69,-40.5,44.260939689999994,26.002256510000002,94.4,0.0,307.2,0.9972963451,1.546738504,54.40592339
2021-03-27 12:23:37.628736,101.74,13.39,35.39,-1.34,0.31,-0.73,0.43,719.0,337.0,400.0,34.0,15274.0,19675.0,-0.09,-0.08,1.0,34.72,-11.43,-40.1,44.26093964,26.00225648,94.0,0.0,307.2,1.007223908,1.557112713,54.25986823
2021-03-27 12:23:39.434515,101.74,13.39,35.97,-1.77,-0.12,0.67,0.4,684.0,331.0,400.0,35.0,15273.0,19672.0,-0.09,-0.11,1.0,34.89,-10.83,-40.5,44.260939609999994,26.00225624,93.7,0.0,307.2,1.010049504,1.896364944,54.54219468
2021-03-27 12:23:41.578946,101.73,13.37,36.11,-1.16,0.24,-0.85,0.38,691.0,330.0,400.0,30.0,15276.0,19682.0,-0.09,-0.09,0.99,34.79,-10.79,-40.7,44.260939609999994,26.00225618,93.7,0.0,307.2,0.9981482856,1.457978052,54.61921091
2021-03-27 12:23:43.439007,101.72,13.37,36.02,-1.71,-0.24,0.31,0.4,704.0,332.0,400.0,32.0,15279.0,19673.0,-0.09,-0.03,0.99,34.95,-11.11,-40.1,44.260939580000006,26.0022561,93.7,0.0,307.2,0.9945350673,1.754365982,54.34100294
2021-03-27 12:23:45.228857,101.73,13.35,35.87,-1.22,0.18,-0.55,0.48,808.0,347.0,400.0,28.0,15284.0,19671.0,-0.09,-0.08,0.99,34.9,-10.36,-40.8,44.2609396,26.002256080000002,93.7,0.0,307.2,0.9972963451,1.350296264,54.68070592
2021-03-27 12:23:46.968912,101.73,13.35,35.17,-1.28,0.18,-0.92,0.5,831.0,350.0,400.0,31.0,15275.0,19673.0,-0.1,-0.08,0.99,35.23,-11.18,-40.5,44.26093963,26.002256040000002,93.7,0.0,307.2,0.9982484661,1.586568624,54.8306055
2021-03-27 12:23:48.569079,101.73,13.34,35.04,-1.28,0.18,-0.61,0.51,840.0,352.0,400.0,30.0,15278.0,19670.0,-0.09,-0.08,0.99,34.96,-10.36,-40.3,44.26093967,26.002256000000003,93.7,0.0,307.2,0.9972963451,1.429300528,54.34722808
2021-03-27 12:23:50.554228,101.73,13.41,35.1,-1.28,0.18,-0.55,0.51,843.0,352.0,400.0,29.0,15281.0,19683.0,-0.09,-0.08,1.0,34.63,-10.16,-40.3,44.26093967,26.002255960000003,93.6,0.0,307.2,1.007223908,1.404741969,54.0976201
2021-03-27 12:23:52.674872,101.73,13.37,34.95,-1.34,0.18,-0.67,0.51,841.0,352.0,400.0,30.0,15285.0,19680.0,-0.09,-0.08,1.0,34.29,-10.99,-39.1,44.260939660000005,26.00225591,93.6,0.0,307.2,1.007223908,1.508940025,53.15443726
2021-03-27 12:23:54.553808,101.73,13.37,34.84,-1.1,0.18,-0.73,0.5,842.0,350.0,400.0,28.0,15285.0,19674.0,-0.09,-0.08,1.0,35.29,-10.61,-40.2,44.2609397,26.002255879999996,93.6,0.0,307.2,1.007223908,1.332403843,54.53435798
2021-03-27 12:23:57.319909,101.73,13.39,34.7,-1.28,0.12,-0.67,0.51,841.0,352.0,400.0,32.0,15297.0,19679.0,-0.09,-0.08,1.0,34.92,-10.89,-40.2,44.26093975,26.002255879999996,93.7,0.0,307.2,1.007223908,1.449724112,54.35106715
2021-03-27 12:23:59.904176,101.73,13.35,34.76,-1.16,0.12,-0.61,0.49,840.0,349.0,400.0,26.0,15288.0,19677.0,-0.09,-0.08,1.0,35.05,-9.88,-38.9,44.26093976,26.002255799999997,93.7,0.0,307.2,1.007223908,1.316092702,53.28533476
2021-03-27 12:24:01.613792,101.72,13.39,34.75,-1.04,0.31,-0.67,0.51,840.0,351.0,400.0,29.0,15291.0,19675.0,-0.1,-0.08,0.99,34.67,-10.66,-40.3,44.26093973,26.00225577,93.6,0.0,307.2,0.9982484661,1.275382296,54.21931851
2021-03-27 12:24:03.263835,101.73,13.35,34.61,-1.22,0.06,-0.37,0.5,840.0,350.0,400.0,34.0,15293.0,19676.0,-0.1,-0.08,0.99,34.73,-10.82,-40.1,44.26093967,26.002255690000002,93.6,0.0,307.2,0.9982484661,1.276283668,54.14106852
2021-03-27 12:24:05.989826,101.73,13.41,34.5,-1.16,0.12,-0.73,0.51,839.0,353.0,400.0,28.0,15288.0,19675.0,-0.1,-0.08,1.0,34.94,-11.02,-40.7,44.26093967,26.002255690000002,93.6,0.0,307.2,1.008166653,1.375827024,54.76069759
2021-03-27 12:24:07.903130,101.73,13.39,34.51,-1.16,0.18,-0.67,0.49,841.0,352.0,400.0,32.0,15285.0,19681.0,-0.1,-0.08,0.99,34.81,-10.8,-39.6,44.26093968,26.00225563,93.6,0.0,307.2,0.9982484661,1.351628647,53.81947696
2021-03-27 12:24:09.273929,101.73,13.45,34.6,-1.4,0.18,-0.67,0.51,842.0,352.0,400.0,31.0,15283.0,19680.0,-0.09,-0.08,1.0,35.14,-10.28,-40.6,44.26093965,26.002255610000002,93.6,0.0,307.2,1.007223908,1.562466,54.67044906
2021-03-27 12:24:10.523801,101.73,13.45,34.53,-1.28,0.06,-0.79,0.51,840.0,352.0,400.0,31.0,15265.0,19675.0,-0.09,-0.08,0.99,35.35,-10.31,-40.5,44.26093965,26.002255610000002,93.6,0.0,307.2,0.9972963451,1.5053571,54.73726884
2021-03-27 12:24:11.838904,101.73,13.45,34.51,-1.22,0.18,-0.67,0.52,842.0,354.0,400.0,34.0,15282.0,19669.0,-0.09,-0.08,1.0,34.52,-10.8,-39.5,44.260939609999994,26.002255570000003,93.6,0.0,307.2,1.007223908,1.40346001,53.55856981
2021-03-27 12:24:14.293984,101.73,13.45,34.54,-1.28,0.12,-0.43,0.5,841.0,350.0,400.0,31.0,15281.0,19681.0,-0.09,-0.05,1.0,35.53,-9.62,-40.1,44.26093963,26.00225556,93.6,0.0,307.2,1.005286029,1.35561794,54.43285129
2021-03-27 12:24:16.358931,101.73,13.48,34.57,0.31,1.89,-1.71,0.51,845.0,353.0,400.0,34.0,15277.0,19670.0,-0.04,0.07,0.85,39.76,-10.63,-40.5,44.26093957,26.00225551,93.6,0.0,307.2,0.8538149682,2.567547468,57.74170503
2021-03-27 12:24:19.348779,101.72,13.48,34.47,-1.16,0.31,-1.34,0.51,849.0,353.0,400.0,31.0,15275.0,19666.0,-0.12,-0.07,0.99,39.95,-9.46,-40.4,44.26093957,26.0022555,93.6,0.0,307.2,0.999699955,1.799249844,57.59908072
2021-03-27 12:24:21.409011,101.73,13.48,34.47,-1.16,0.24,-0.73,0.51,845.0,352.0,400.0,31.0,15279.0,19662.0,-0.11,-0.06,0.99,40.06,-9.51,-39.9,44.260939580000006,26.00225542,93.6,0.0,307.2,0.9978977904,1.391438105,57.33457683
2021-03-27 12:24:23.383870,101.73,13.45,34.47,-1.22,0.37,-0.73,0.51,843.0,353.0,400.0,32.0,15281.0,19677.0,-0.11,-0.06,0.99,40.36,-9.89,-40.4,44.260939529999995,26.00225535,93.6,0.0,307.2,0.9978977904,1.469081346,57.95603247
2021-03-27 12:24:25.159188,101.73,13.47,34.38,0.79,-0.06,-2.56,0.51,845.0,352.0,400.0,33.0,15280.0,19666.0,-0.06,-0.08,1.0,39.86,-9.14,-40.0,44.260939500000006,26.002255329999997,93.6,0.0,307.2,1.004987562,2.679794768,57.20453828
2021-03-27 12:24:29.103647,101.73,13.54,34.43,-1.16,0.18,-0.79,0.5,843.0,352.0,400.0,33.0,15273.0,19671.0,-0.11,-0.06,0.99,39.82,-9.17,-39.9,44.260939500000006,26.002255289999997,93.6,0.0,307.2,0.9978977904,1.41495583,57.11156888
2021-03-27 12:24:31.218818,101.73,13.47,34.34,-1.28,0.06,-0.55,0.5,843.0,351.0,400.0,32.0,15273.0,19670.0,-0.11,-0.06,0.99,39.84,-9.66,-40.1,44.26093954,26.00225523,93.6,0.0,307.2,0.9978977904,1.394453298,57.34589087
2021-03-27 12:24:33.179484,101.73,13.5,34.36,-0.79,-0.06,-1.83,0.5,843.0,350.0,400.0,37.0,15270.0,19665.0,-0.05,-0.03,0.98,40.31,-9.39,-39.6,44.26093951,26.00225516,93.6,0.0,307.2,0.9817331613,1.994141419,57.2820059
2021-03-27 12:24:34.644066,101.73,13.52,34.43,-1.1,0.24,-0.67,0.51,842.0,353.0,400.0,31.0,15270.0,19667.0,-0.11,-0.06,1.0,39.61,-9.05,-39.8,44.260939529999995,26.002255140000003,93.7,0.0,307.2,1.007819428,1.310152663,56.87613383
2021-03-27 12:24:36.189491,101.73,13.52,34.21,-1.34,0.12,-0.73,0.51,843.0,353.0,400.0,37.0,15272.0,19664.0,-0.11,-0.06,0.99,40.37,-9.19,-40.7,44.260939500000006,26.00225503,93.7,0.0,307.2,0.9978977904,1.530653455,58.05758348
2021-03-27 12:24:37.664557,101.72,13.54,34.3,-0.73,-0.12,-2.99,0.51,842.0,352.0,400.0,35.0,15272.0,19665.0,-0.09,-0.04,0.98,40.08,-9.38,-39.2,44.26093949,26.002255,93.7,0.0,307.2,0.9849365462,3.080162333,56.84215689
2021-03-27 12:24:39.059009,101.73,13.54,34.28,-1.4,0.18,-0.37,0.5,841.0,351.0,400.0,35.0,15271.0,19669.0,-0.11,-0.06,0.99,39.42,-9.81,-40.1,44.26093949,26.002255,93.7,0.0,307.2,0.9978977904,1.459212116,57.08049141
2021-03-27 12:24:40.364264,101.73,13.62,34.18,-1.28,0.18,-0.79,0.51,842.0,352.0,400.0,34.0,15267.0,19664.0,-0.11,-0.06,0.99,39.84,-10.19,-40.5,44.26093946,26.00225491,93.7,0.0,307.2,0.9978977904,1.514892735,57.71751641
2021-03-27 12:24:41.654055,101.73,13.62,34.18,-1.16,0.18,-0.79,0.51,843.0,353.0,400.0,35.0,15269.0,19667.0,-0.11,-0.06,0.99,39.93,-9.2,-39.0,44.26093948,26.00225489,93.7,0.0,307.2,0.9978977904,1.41495583,56.56893936
2021-03-27 12:24:42.999200,101.73,13.62,34.13,-1.71,-1.22,-1.53,0.52,848.0,354.0,400.0,39.0,15267.0,19665.0,-0.13,-0.07,1.02,40.54,-9.77,-38.8,44.260939449999995,26.00225485,93.7,0.0,307.2,1.030630875,2.598730459,56.95949877
2021-03-27 12:24:44.223635,101.73,13.62,34.14,-1.04,0.61,-1.28,0.52,848.0,354.0,400.0,43.0,15258.0,19657.0,-0.09,-0.05,0.97,41.0,-10.52,-41.0,44.2609394,26.00225477,93.7,0.0,307.2,0.9754486147,1.758436806,58.92936789
2021-03-27 12:24:45.688798,101.73,13.62,34.18,-1.28,0.24,-1.04,0.51,848.0,353.0,400.0,42.0,15263.0,19655.0,-0.12,-0.06,0.99,39.99,-9.9,-39.7,44.260939379999996,26.00225472,93.7,0.0,307.2,0.9990495483,1.666613332,57.21276169
2021-03-27 12:24:47.084006,101.73,13.56,34.33,-1.28,0.0,-0.79,0.52,845.0,352.0,400.0,45.0,15257.0,19654.0,-0.11,-0.05,1.0,40.12,-9.42,-39.9,44.260939390000004,26.00225468,93.7,0.0,307.2,1.007273548,1.504160896,57.36166664
2021-03-27 12:24:48.414107,101.73,13.6,34.22,-1.28,0.12,-0.67,0.52,846.0,354.0,400.0,42.0,15258.0,19647.0,-0.11,-0.05,0.99,40.27,-9.97,-39.9,44.26093943,26.00225464,93.7,0.0,307.2,0.9973464794,1.449724112,57.55939367
2021-03-27 12:24:49.759073,101.73,13.63,34.18,-1.22,0.12,-0.79,0.51,846.0,353.0,400.0,45.0,15260.0,19662.0,-0.11,-0.05,0.99,39.67,-9.99,-39.6,44.26093943,26.00225462,93.7,0.0,307.2,0.9973464794,1.458389523,56.93565667
2021-03-27 12:24:51.368744,101.73,13.62,34.07,-1.4,0.06,-0.61,0.51,845.0,352.0,400.0,43.0,15259.0,19656.0,-0.11,-0.05,1.0,40.01,-10.18,-39.3,44.26093941,26.00225458,93.7,0.0,307.2,1.007273548,1.528299709,56.99932017
2021-03-27 12:24:53.458901,101.73,13.67,34.11,-1.22,0.24,-0.85,0.51,844.0,353.0,400.0,47.0,15255.0,19647.0,-0.11,-0.05,1.0,40.17,-9.79,-39.1,44.2609394,26.002254530000002,93.7,0.0,307.2,1.007273548,1.506154043,56.90591358
2021-03-27 12:24:55.558672,101.73,13.65,34.18,-0.98,0.18,-2.56,0.51,844.0,352.0,400.0,43.0,15260.0,19657.0,-0.11,-0.07,0.99,40.64,-10.16,-40.1,44.260939369999996,26.00225454,93.7,0.0,307.2,0.9985489472,2.747071168,57.99004397
2021-03-27 12:24:57.599449,101.73,13.63,34.12,-1.95,-0.43,1.53,0.51,847.0,352.0,400.0,42.0,15258.0,19652.0,-0.13,-0.04,0.98,40.81,-9.23,-40.5,44.2609393,26.002254509999997,93.7,0.0,307.2,0.9893937538,2.515611258,58.23142622
2021-03-27 12:24:59.588861,101.73,13.67,34.07,-1.16,0.18,-0.55,0.51,844.0,353.0,400.0,38.0,15261.0,19663.0,-0.11,-0.06,0.99,39.87,-9.75,-39.7,44.26093919,26.00225444,93.7,0.0,307.2,0.9978977904,1.296341005,57.10314702
2021-03-27 12:25:01.683756,101.73,13.73,34.0,-1.16,0.18,-0.67,0.51,844.0,352.0,400.0,45.0,15255.0,19649.0,-0.11,-0.06,1.0,39.83,-9.77,-39.9,44.26093903,26.00225438,93.6,0.0,307.2,1.007819428,1.351628647,57.2179325
2021-03-27 12:25:03.613772,101.73,13.71,34.05,-1.22,0.24,-0.67,0.51,844.0,352.0,400.0,43.0,15263.0,19647.0,-0.09,-0.07,1.02,40.82,-9.45,-40.0,44.26093891000001,26.002254309999998,93.6,0.0,307.2,1.026352766,1.412409289,57.9273243
2021-03-27 12:25:05.724123,101.73,13.73,34.05,-1.77,-1.16,-1.71,0.52,846.0,354.0,400.0,48.0,15258.0,19647.0,-0.13,-0.03,0.96,40.39,-9.91,-38.8,44.26093879,26.00225425,93.6,0.0,307.2,0.9692264957,2.720771949,56.87706216
2021-03-27 12:25:07.634746,101.73,13.69,34.05,-0.85,-0.18,-1.83,0.51,847.0,353.0,400.0,47.0,15255.0,19644.0,-0.13,-0.03,0.97,40.73,-9.45,-40.9,44.26093871,26.00225422,93.6,0.0,307.2,0.9791322689,2.025783799,58.48970337
2021-03-27 12:25:09.199605,101.73,13.69,34.06,-1.28,0.12,-0.43,0.51,844.0,353.0,400.0,46.0,15253.0,19650.0,-0.11,-0.05,0.99,40.42,-9.79,-40.2,44.26093866,26.00225414,93.6,0.0,307.2,0.9973464794,1.35561794,57.8416848
